term,tfidf,chi,status
PERSON get,0.004237511626795449,85.37050747291921,selected
useful,0.0010232085771781673,85.25177636976267,selected
producer PERSON,0.0009630925811447396,85.16134336435736,selected
manager,0.004202619911640831,84.89908270485574,selected
midfielder,0.0011640669292792493,84.79486315504359,selected
PERSON coach,0.0009881235080846503,84.79486315504359,selected
referee PERSON,0.0012393521273544844,84.79486315504359,selected
sprinter,0.0012546852495206886,84.79486315504359,selected
channel,0.0027792498534493903,84.69924255757783,selected
connect,0.0011684085141302767,84.64447209947947,selected
affair,0.0016106493107232707,84.48057418903622,selected
PERSON die,0.0016725376472295267,84.1840399099833,selected
dance,0.0012639909047872208,84.01978995018561,selected
chelsea,0.00233589301470617,83.53905855132192,selected
iraq war,0.0010047215463673766,83.44239284919402,selected
minister say,0.0010945841166036154,83.30057204055689,selected
PERSON large,0.0015826656767033707,83.29720290048519,selected
create,0.005164136095506322,83.27603795378917,selected
country PERSON,0.0030759459730836177,83.13401455432555,selected
win PERSON,0.0024176724773473787,83.1238277058841,selected
president PERSON,0.0041155461138070336,82.9883265177822,selected
cable,0.0015064059516803564,82.97489517182188,selected
broadcast,0.0021511487210257845,82.85941852567096,selected
back,0.009950638828745856,82.77986942266674,selected
radio,0.0043813134422309805,82.69373626273256,selected
exploit,0.0009744405833259379,82.60129960185719,selected
broadband connection,0.0005730886646857927,82.25729997261494,selected
digital camera,0.0006787664108473804,82.25729997261494,selected
music player,0.0007454079382346007,82.25729997261494,selected
browser,0.0007580710212693495,82.25729997261494,selected
spokesman PERSON,0.0022038926121213083,82.15517428832703,selected
development,0.003505808306639601,82.04870499275827,selected
build,0.0038459406156622074,81.76596956219139,selected
box,0.003227396783678841,81.75088455917546,selected
photo,0.0010636246042610698,81.70402798262874,selected
quarter,0.004673775713136697,81.67454899035994,selected
hip hop,0.0007779304127748655,81.51640825742082,selected
rock band,0.0007412382235585264,81.51640825742082,selected
screenplay,0.0007588483134907076,81.51640825742082,selected
virtual,0.000971433807614966,81.26535919847419,selected
electronics,0.0007929575112096262,81.21020758956655,selected
labour party,0.0006634535886567915,80.80969478397623,selected
apple PERSON,0.0007162514514012917,80.73333048578966,selected
PERSON technology,0.0006134484362709057,80.73333048578966,selected
hi,0.0006973504161367712,80.72088887391456,selected
ibm,0.0009868652168241448,80.72088887391456,selected
bbc NUM,0.001967984091741383,80.55785855838225,selected
continue,0.006322538537746316,80.54516158066134,selected
ankle,0.0010516237859637004,80.499372509404,selected
athletics,0.0011506766734823452,80.499372509404,selected
PERSON award,0.0013299912789042922,80.35139291094498,selected
movie PERSON,0.0008292995972596628,80.33212967738395,selected
night,0.0026602638186036588,80.30133505256677,selected
film NUM,0.0007829038279088208,80.22097707149737,selected
award good,0.000809576497569297,79.86657640613532,selected
ticket sale,0.0009532628977964773,79.85431010697134,selected
tell,0.010480164479428775,79.69306659123785,selected
concern,0.00413780916487275,79.65674251648842,selected
go,0.013303164582037518,79.46816520317743,selected
test,0.004111686451510506,79.44688721052205,selected
gas,0.0015835262411285644,79.08768676270788,selected
NUM goal,0.0012371831801130549,78.71663883232122,selected
final PERSON,0.0011273152610183712,78.65412774135987,selected
performer,0.0008904982389679732,78.5071756783688,selected
code,0.0019810652515815765,78.18440846846613,selected
become,0.006703603060715109,78.14337391623943,selected
detain,0.0010266973304776752,78.08420767308854,selected
may,0.007797915614997697,78.06935325625045,selected
television,0.003328030266010518,77.817142304823,selected
conference,0.0028436051914449453,77.6559448770611,selected
human,0.002756804304369769,77.63681035340267,selected
stock exchange,0.0011710192770082114,77.61969280893958,selected
face PERSON,0.0011770042329291457,77.43451919225222,selected
musician,0.0014731862222137852,77.23699050372291,selected
estimate,0.002812699675057872,77.22137933053378,selected
ask,0.005360117385341957,77.17026576459509,selected
award PERSON,0.0012968936050046077,77.14521741922758,selected
grow NUM,0.0016163194350896524,77.02944443756765,selected
release NUM,0.0013867164992843709,76.96354028372353,selected
deutsche,0.001713608207364076,76.91193542471171,selected
annual,0.003335233825315505,76.65766724260274,selected
NUM world,0.002877144463641827,76.60452979767844,selected
lose NUM,0.002255647031686768,76.49433720970367,selected
NUM NUM,0.018190007944397915,76.48761954098322,selected
PERSON make,0.004553731043088283,76.40415230416237,selected
instance,0.0009487503533852701,76.36854841593271,selected
arsenal PERSON,0.001177860720569948,76.20982306797693,selected
fa cup,0.0010023709947343353,76.20982306797693,selected
question,0.004187245996514544,75.94210617198806,selected
could mean,0.0005054917095479378,75.87752209807012,selected
anti virus,0.000757613620874265,75.87752209807012,selected
engineering,0.0005491359962327571,75.87752209807012,selected
nokia,0.0006468309033590693,75.87752209807012,selected
mail message,0.0007118728153110358,75.87752209807012,selected
video recorder,0.0005408474024068996,75.87752209807012,selected
hacker,0.0006965129023853726,75.87752209807012,selected
east,0.002048594211990997,75.6646639857085,selected
rapper,0.0009610391295104012,75.6416410186267,selected
PERSON aviator,0.0006699932806352614,75.6416410186267,selected
make film,0.0006720772127259226,75.6416410186267,selected
dollar baby,0.0009281102004354516,75.6416410186267,selected
celebrity,0.0015464132705158454,75.51337630529076,selected
engine,0.0017002807508970927,75.41913621510547,selected
conservative party,0.0006047190030617837,75.37036636265479,selected
chancellor say,0.0006571957213932127,75.37036636265479,selected
democrat leader,0.0005612268630420625,75.37036636265479,selected
pre election,0.0006692230780624586,75.37036636265479,selected
oppose,0.0015446453143843275,75.2649009766482,selected
trust,0.0021161133891384105,75.18964372947829,selected
PERSON music,0.0009566841630305834,75.17237638987396,selected
PERSON miss,0.0015637943654841933,75.09004184282134,selected
community,0.0030202535178613784,75.06811111342986,selected
fast,0.003861490253192395,74.92349497977932,selected
NUM half,0.003136516140191823,74.80722996470763,selected
security firm,0.0008002202968700736,74.70524784257955,selected
NUM generation,0.0005317814798504553,74.70524784257955,selected
picture,0.002781930986644513,74.66953619251345,selected
interact,0.0006167184466806448,74.63563391115618,selected
film maker,0.000919946580289575,74.63141231372163,selected
justice,0.001504501484450478,74.46932346269107,selected
NUM champion,0.0011130413626465631,74.45361000490455,selected
australian,0.0031849843136221097,74.4298758955109,selected
say government,0.0011116511705550687,74.4219282538661,selected
samsung,0.0005983970533887473,74.39535705629794,selected
search engine,0.0008892569499099978,74.39535705629794,selected
nintendo,0.0012511430874921625,74.39535705629794,selected
start,0.0073974104413326545,74.2629998619319,selected
success,0.003583929506098815,73.95822212874201,selected
unit,0.0027538768434792753,73.88770826706582,selected
forward,0.003868698626774632,73.85727854119844,selected
madrid,0.0023175040887696676,73.84120534094944,selected
video game,0.0011012377314892031,73.8049710978051,selected
want,0.009472175208725469,73.75931309195019,selected
control,0.004485181590217256,73.75105808776323,selected
news agency,0.0011029745397315223,73.58837414659213,selected
honour,0.002295119003111578,73.57335910244014,selected
britain PERSON,0.002718133898188658,73.55319396069997,selected
us dollar,0.0010172589221652151,73.47357958206898,selected
sport PERSON,0.0010363508420977142,73.44553580285887,selected
add PERSON,0.002786413494276024,73.34975117026062,selected
italy,0.002793774864027714,73.32992602087964,selected
year early,0.0010169886409830096,73.14170429704875,selected
NUM point,0.002205588643733568,73.11777137193027,selected
PERSON director,0.00235712427679018,73.09429959835597,selected
interest,0.005033341130713982,73.07246008605522,selected
eu,0.0033056820840177054,73.0281402255007,selected
really,0.005180095671687782,72.98360752560636,selected
england wales,0.00083789218598039,72.75019283950544,selected
PERSON economic,0.0011165159224139894,72.74047237909089,selected
boy,0.001374548759876556,72.47127071332,selected
elect,0.0012365772910991448,72.44617793018617,selected
capability,0.0008658202355430888,72.43405593803845,selected
think,0.00928964515578258,72.2944339123378,selected
match PERSON,0.0012269390462987264,72.28253376072715,selected
PERSON final,0.001288950074332342,72.26397798676891,selected
expert,0.00208856945105985,72.26200619593855,selected
automatically,0.0008513382354856954,72.25924909966122,selected
loss,0.0032653604419282905,72.22276639220067,selected
documentary,0.001435718312452046,72.03555348228096,selected
ensure,0.0033777165044267046,72.02912078306765,selected
capt,0.0009968472446616817,71.92620251313096,selected
doping,0.0012644467082395749,71.92620251313096,selected
NUM grand,0.0009122713261635552,71.92620251313096,selected
gold,0.001922193556072878,71.76209973073432,selected
page,0.0015547988801355114,71.55186636767795,selected
ex,0.001880605993631423,71.48409125170024,selected
lot,0.00508068393844417,71.48056437907312,selected
magazine,0.00227271199650674,71.3872342741789,selected
suspect,0.0015084947592763646,71.31783785931088,selected
shot,0.0017051019127491342,71.24159787494278,selected
art,0.0016611046988712114,71.15242985578824,selected
PERSON add,0.003907148523880441,71.1438652824329,selected
example,0.0022411414811881777,71.11396631739916,selected
accuse,0.0032897145012969775,71.0993463392669,selected
fantastic,0.0016276547934480836,71.08650243795752,selected
profit NUM,0.001104644288444858,71.01360861714525,selected
central bank,0.0010707993157638947,71.01360861714525,selected
us economy,0.0010232017432222319,71.01360861714525,selected
index,0.001512522797169945,70.97367562327409,selected
personal,0.0035566737162989136,70.53771490835412,selected
government say,0.0010874827892780642,70.50581313558493,selected
beat PERSON,0.0016314493037915044,70.35309336403124,selected
digital music,0.000818123548215198,70.34066116539299,selected
direct,0.0031319061333203667,70.25590255817296,selected
goal PERSON,0.0008875244147992244,70.0726293954436,selected
processing,0.0008542945962531027,70.02755002078742,selected
PERSON breakfast,0.0006234261899189734,69.93853529270666,selected
home affair,0.0005112216647976625,69.93853529270666,selected
labour mp,0.0005823318996345064,69.93853529270666,selected
conservative leader,0.0005482032525958336,69.93853529270666,selected
plan would,0.00060452881776423,69.93853529270666,selected
PERSON tory,0.0005884583598141621,69.93853529270666,selected
tell mps,0.000633102550216307,69.93853529270666,selected
shadow home,0.000520325493768506,69.93853529270666,selected
tories say,0.0006158741722404409,69.93853529270666,selected
wrong,0.0025405534722045984,69.91981537379404,selected
co star,0.0006210767021125769,69.77496574572622,selected
drake,0.0006412779085702428,69.77496574572622,selected
PERSON song,0.0005383645884346661,69.77496574572622,selected
dj,0.0008215782854330662,69.77496574572622,selected
